request_id,object_id,status,path,started_at,finished_at,job_duration,job_uuid
6f6f6dad-141d-4784-8750-ac17f0c7a395,11.09.2025 11:18:30.62458Z,finished,test_que/test_1.df.json,2025-09-11T11:18:30.947003,2025-09-11T11:18:30.951080,4,8cd025c3-3b9c-4a6a-9d41-047b9d7214de
5e588bfb-b548-4e80-b229-ae71e6a0c3e8,11.09.2025 11:18:30.62681Z,finished,test_que/test_1.df.json,2025-09-11T11:18:30.947596,2025-09-11T11:18:30.952477,5,274638a0-728b-4dc5-b87d-54d386501c61
fe9f07e4-f8a6-4daa-81ec-88415825f907,11.09.2025 11:18:30.65654Z,finished,test_que/test_1.df.json,2025-09-11T11:18:30.977171,2025-09-11T11:18:30.980970,3,9aee5eb6-c605-4b4a-bf81-2abb7f1a3367
653eca11-a034-41ea-90ac-5e1bbc717acd,11.09.2025 11:18:30.68758Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.008458,2025-09-11T11:18:31.012173,4,6af28303-4cf0-4d68-9748-911cbae94953
03d1bd44-0621-4b1c-83bf-0c45f0ea7d22,11.09.2025 11:18:30.71755Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.038462,2025-09-11T11:18:31.042538,4,2e2b51a1-88c8-433f-9d78-96eb87c13fd3
ef490da5-3e5e-4876-94b2-b57df5224613,11.09.2025 11:18:30.73318Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.056552,2025-09-11T11:18:31.061160,5,e8184fd7-2bca-4405-98e5-172c070e0489
42dd4ec0-92e6-44b6-bd48-23b2a3e0ef78,11.09.2025 11:18:30.73448Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.056930,2025-09-11T11:18:31.062052,6,022f837f-65e0-47e6-8192-ecd07ed20b5e
0f94f016-8be2-42b7-b913-822e3b92f4de,11.09.2025 11:18:30.75509Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.076506,2025-09-11T11:18:31.080158,4,088cb516-37fe-43cf-9e6b-ff4e20324650
d640c7d2-81ad-439f-9345-ffbeb113d3a9,11.09.2025 11:18:30.77415Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.094483,2025-09-11T11:18:31.099472,5,61c22c60-065f-408a-9914-dd06a6c98b00
2cd38f14-2353-406c-a94b-4630932858d4,11.09.2025 11:18:30.78007Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.100141,2025-09-11T11:18:31.105483,5,98b61ccb-2ab8-4c54-86b0-f551467ed9f4
5f179dfd-3c01-4ef2-8206-22022188f5eb,11.09.2025 11:18:30.79568Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.116346,2025-09-11T11:18:31.121130,5,50fb0dfe-4672-43e0-9fd5-c282de38bae4
d75b73b7-5f9b-4836-a114-a6b15ac0edb4,11.09.2025 11:18:30.79670Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.120438,2025-09-11T11:18:31.125267,5,13fdb1b7-1337-4584-86e8-3ce4bc6a14b3
44296e0e-0d3c-4f79-a80f-e62aa3436e62,11.09.2025 11:18:30.81662Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.137047,2025-09-11T11:18:31.140838,3,151ba06f-2ebf-4195-a73e-bdf276694322
b91220fa-746f-4754-85a1-2a60bcdf1666,11.09.2025 11:18:30.82586Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.146180,2025-09-11T11:18:31.151005,5,7134bb30-4400-4e8f-a7ba-c65e95abbae5
50bb06a8-fbb3-4425-9e86-cd3fde0f0216,11.09.2025 11:18:30.84548Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.165547,2025-09-11T11:18:31.169299,4,08413914-ca03-44a5-978c-e5286282bca3
e489e5b2-b2d9-44da-9b4f-72306dbf935b,11.09.2025 11:18:30.88871Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.209394,2025-09-11T11:18:31.214130,5,4eca92ab-231b-41dc-b08e-6229977ee019
74043ff3-6407-4c8b-b7b1-cea3b2744915,11.09.2025 11:18:30.90505Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.227483,2025-09-11T11:18:31.232440,5,02b2a53c-ab0b-41b6-a4c8-504c6049a449
cf78332e-710c-4d23-81be-7ce290f5cbdc,11.09.2025 11:18:30.90415Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.228267,2025-09-11T11:18:31.233364,5,1ed40bb6-af2f-4653-ad45-673565f96ec3
93c97807-e0e7-4b20-90a8-7ad9fa1f5b26,11.09.2025 11:18:30.90559Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.227987,2025-09-11T11:18:31.233365,6,06f3a8d4-cc9d-4326-a047-36435debc7b8
0f889f04-2fc3-4d9c-bd87-d808301da09b,11.09.2025 11:18:30.94990Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.271665,2025-09-11T11:18:31.276221,5,a100021e-138d-4d26-84ed-5c6a59401bbc
4c4e13ff-9530-4238-a675-00fb7d7fa47e,11.09.2025 11:18:30.95097Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.271923,2025-09-11T11:18:31.277074,6,883accba-237c-4fff-896b-94a486776624
ececd11a-5e17-4566-aa3c-cd809cf531ec,11.09.2025 11:18:30.96633Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.292368,2025-09-11T11:18:31.298189,6,785cb95e-b920-44b1-82e2-c1c0455b01ad
d096ff85-ff5b-4226-8b59-87c7c72fb750,11.09.2025 11:18:30.96782Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.293594,2025-09-11T11:18:31.300234,7,42f46387-97ab-43df-b1aa-0b59bb3561d5
b46dce3a-42f3-4265-9cf1-40d193093ede,11.09.2025 11:18:30.96533Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.294002,2025-09-11T11:18:31.299851,5,bee42121-23e7-465a-8cbc-7c7d3ee7abeb
1c6bee8d-3132-4e7a-bea5-1c3ddfc88419,11.09.2025 11:18:30.96868Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.297424,2025-09-11T11:18:31.303128,6,98f3111c-669f-42fb-b165-93e5224fd3ec
3c971cb3-ee7c-474b-8c14-907f31b9fd15,11.09.2025 11:18:30.98157Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.304900,2025-09-11T11:18:31.310844,6,40f3c6ea-0870-46c3-9b97-e98f4a3c22de
16b76d3b-ade4-4b75-b08a-0bf08b4eace9,11.09.2025 11:18:30.99517Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.316743,2025-09-11T11:18:31.321799,5,92eb4452-f5b7-4357-8923-a8d92c57ea7a
6fb12b91-b16f-43ea-8d67-4d2ca6378520,11.09.2025 11:18:31.00681Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.328702,2025-09-11T11:18:31.334240,6,af39693c-538d-468b-ab70-979748636483
18e4ad92-bec0-413d-9716-5c63e13fb23d,11.09.2025 11:18:31.00764Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.328667,2025-09-11T11:18:31.338045,10,67068906-5a3b-4adf-9aba-92db4bbad511
38498548-9ccb-4ae1-b868-aaee75d32379,11.09.2025 11:18:31.01945Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.342199,2025-09-11T11:18:31.347154,5,c9182061-fa6e-442c-92d7-1e77b4046dae
94e4f17e-6773-417f-b103-e92b15ff104c,11.09.2025 11:18:31.02750Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.350049,2025-09-11T11:18:31.355713,5,719ed4b9-6a24-4b31-8db2-5c281ddb7e17
d166cd9b-16cc-4270-94e3-2ac69a78fdaa,11.09.2025 11:18:31.03725Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.359237,2025-09-11T11:18:31.364550,5,fb271794-cc9d-4f75-a451-140f373bcfd8
c4d9fda1-8e02-4977-b505-d8a05eca533e,11.09.2025 11:18:31.03805Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.360649,2025-09-11T11:18:31.365944,5,20076cd5-0a7b-42c6-821b-33c792c3accf
52dc2b75-4e09-4b4d-93f8-3c39ae18fba2,11.09.2025 11:18:31.05179Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.376344,2025-09-11T11:18:31.380669,4,32bd2e14-0967-4147-8087-e09065bf9fbd
20a723a3-7cc6-4d52-a06a-64d9536a0f9f,11.09.2025 11:18:31.05798Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.380124,2025-09-11T11:18:31.385267,5,b160dda9-c7a0-4f64-9a4e-ffef0ff70899
26af7022-cc86-4d01-9a5f-9b786bde6d63,11.09.2025 11:18:31.06372Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.386761,2025-09-11T11:18:31.391830,5,91afd15c-e717-432d-81cd-19c32e6826be
df1da3ce-5df4-4cfb-89c1-acd6106d9cf9,11.09.2025 11:18:31.08051Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.401590,2025-09-11T11:18:31.405590,4,586a9a59-0c76-434b-b781-cf209dc6cbd7
cf0d0f16-b9ca-470b-9b13-a7775f2e2499,11.09.2025 11:18:31.08991Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.412086,2025-09-11T11:18:31.416654,4,dbdbf734-b116-4614-b0be-7095dc4308f1
a84b2542-40f9-423b-8b33-0210a3a8f56e,11.09.2025 11:18:31.10981Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.429721,2025-09-11T11:18:31.433553,4,7dae38d6-c587-4e23-b5c5-b8a775b5f7a9
a009c41b-0c95-449c-b703-0c74bc1b51b5,11.09.2025 11:18:31.12762Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.447898,2025-09-11T11:18:31.451682,4,1ba8a8d0-d998-405d-9d0a-357b3a02f223
cc4fc992-d54a-4c3a-94b9-4d9ea126705e,11.09.2025 11:18:31.14589Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.465974,2025-09-11T11:18:31.470091,5,b1ceed58-a576-41b8-a0ed-e0b2d87f61e0
7ce04947-af0d-412e-9573-27b97bb614af,11.09.2025 11:18:31.16390Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.485127,2025-09-11T11:18:31.488908,3,8f175e4b-8b0b-4803-a5c5-1c824f66693e
bd507707-daff-4594-9444-eb19b8567b3a,11.09.2025 11:18:31.21380Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.534832,2025-09-11T11:18:31.539127,5,b639b3a8-8576-4364-8c0e-6db5facad997
d2ae4b17-ce8e-4f96-b043-41a1f0cdd284,11.09.2025 11:18:31.24509Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.567129,2025-09-11T11:18:31.572561,5,a181e43f-8253-43f4-a50c-16f6ded96a1d
3c2c6654-8722-4820-a66d-9eabb8f50ac8,11.09.2025 11:18:31.24436Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.567272,2025-09-11T11:18:31.575140,8,5aad0ddd-e403-4f97-8bc7-d8e15ea56eb2
67271fee-7aaf-4c7b-a38b-e77bc0352554,11.09.2025 11:18:31.25950Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.585024,2025-09-11T11:18:31.590146,5,3e1ce091-bedb-4b8b-8248-151399b0ddb6
8888da3d-fa9f-450f-8f99-d3d5f78dbf7f,11.09.2025 11:18:31.29010Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.611030,2025-09-11T11:18:31.615312,4,f9c0e65f-4199-41b3-82b0-f178c05e483a
2b4e5523-cce1-4b01-8863-a092535792b0,11.09.2025 11:18:31.30566Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.626816,2025-09-11T11:18:31.631784,5,6505326f-c793-42b1-8bab-9e23405f9047
7489ee3c-01d7-4c4c-b189-7a4475e0ac2c,11.09.2025 11:18:31.32605Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.648574,2025-09-11T11:18:31.653745,5,55915dee-c023-4618-9e0a-2b42bf18eecc
98ed598b-5c6b-41aa-b9ab-337957791895,11.09.2025 11:18:31.32657Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.648464,2025-09-11T11:18:31.655357,7,d8139ef3-4e0f-4ac5-9704-56b0338d2e4d
1d295e5a-4bf1-4a85-8c28-422c56787e8e,11.09.2025 11:18:31.36684Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.687636,2025-09-11T11:18:31.692260,5,9cce3c47-c615-4749-92c3-ff27c587d46c
2e1fbe6c-030a-4e56-8c91-7ed8b78324ee,11.09.2025 11:18:31.38250Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.706520,2025-09-11T11:18:31.711626,5,eac5f59f-bb65-4cdf-9923-ca4288c0d126
92e396cc-51ed-40a9-b500-91122bcb8729,11.09.2025 11:18:31.38455Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.706769,2025-09-11T11:18:31.712100,6,2ebc8d10-e5b3-44e0-a189-e186d85dc3f6
e54c6033-92a8-4f87-b8a8-7943adacfe60,11.09.2025 11:18:31.39815Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.723329,2025-09-11T11:18:31.728419,5,c6a69773-6131-492b-ac2e-27dfc2b4998f
1afc1ee3-ccf6-466a-8652-5796b73c2c51,11.09.2025 11:18:31.42309Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.745660,2025-09-11T11:18:31.751283,6,2d356aa9-d48c-45b5-a2a4-bb40cd84f67e
986e4ea2-5979-4c43-81c1-13de11230b46,11.09.2025 11:18:31.42388Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.747447,2025-09-11T11:18:31.755084,8,7d01a70b-b4e8-430f-a58e-b124c0cd9e53
61930dc1-7e3f-4896-b579-a904586b745b,11.09.2025 11:18:31.42574Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.749988,2025-09-11T11:18:31.757090,8,717e2dca-f056-44cb-b38e-990840e54673
9e322444-a56b-4db1-89bb-6afae80da6b2,11.09.2025 11:18:31.42513Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.753565,2025-09-11T11:18:31.759456,6,39db90c4-4e03-4cbf-9e05-4fff286f3ac7
aa8c60e2-7e89-4477-aed1-0bb39cfd40e4,11.09.2025 11:18:31.44569Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.767992,2025-09-11T11:18:31.775398,8,556827d2-2a6f-4921-a5e6-c02598d13884
57a70307-d003-4d6c-9381-97466efbb8d1,11.09.2025 11:18:31.44639Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.769476,2025-09-11T11:18:31.776063,7,1128fb66-f736-48d6-9d86-6529dea8b32a
de73113c-8205-4210-91d2-0ef576a445be,11.09.2025 11:18:31.45683Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.782396,2025-09-11T11:18:31.788138,6,d0f58638-50ef-44e1-b640-a094d7af38d0
d490a496-462a-4513-a191-5ecb90f8c399,11.09.2025 11:18:31.45871Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.782846,2025-09-11T11:18:31.788421,6,9c824fb4-98ab-477c-997f-7272ec0fb348
5bdc4b08-093a-436a-b8f6-687d4a5d2874,11.09.2025 11:18:31.47703Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.800375,2025-09-11T11:18:31.804918,4,803dc4eb-50d4-4130-9b47-1fa29223751e
884c1dd2-6a03-40d9-a88a-f74481eb0c80,11.09.2025 11:18:31.49301Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.815825,2025-09-11T11:18:31.819880,4,1e1797b2-c1b1-4107-9a28-7d3bf5566110
a8ead2ca-91c3-4d3d-928e-5745ec5e3677,11.09.2025 11:18:31.51346Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.834018,2025-09-11T11:18:31.837782,3,0941601d-a971-4024-bda9-0d843fa02629
5946b944-c9f9-468a-8bad-6a00673d9b2a,11.09.2025 11:18:31.53880Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.859236,2025-09-11T11:18:31.862867,3,7b7f1104-b18b-41ba-8d86-5ef097dcc877
d6c7137c-086a-409f-b65b-09bf30b6deb5,11.09.2025 11:18:31.55421Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.874270,2025-09-11T11:18:31.878153,4,5dc385a3-c5d7-4bc8-84aa-d796fe3399b1
0aa6e854-4ef9-47d3-8824-dffacb798d57,11.09.2025 11:18:31.60034Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.921758,2025-09-11T11:18:31.926676,5,b8d1449e-4f4e-49cf-adee-851eb6464365
f4081e68-36e9-4616-8f54-cfb06838a9c1,11.09.2025 11:18:31.60117Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.922101,2025-09-11T11:18:31.927341,5,ea5b9529-3951-4b9a-860a-a3767bfb3478
b6e5d987-6759-428a-820e-7d5bbb22adc5,11.09.2025 11:18:31.61607Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.941625,2025-09-11T11:18:31.947039,6,e3ae2f6f-d2c3-4098-8199-6538016f0033
044097ee-a9e7-4f1f-ad4a-bd41938c10a4,11.09.2025 11:18:31.61712Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.941610,2025-09-11T11:18:31.948366,7,0f98b3aa-bfc1-4c29-af86-40eb21e56230
10f54373-0d42-4175-ac09-6ed18fac9877,11.09.2025 11:18:31.66225Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.983803,2025-09-11T11:18:31.988599,5,bbdc8f81-5c13-414e-a4d3-0be1a2c0d3a7
ab4bcbbc-f9ef-43a8-8e45-3d7d9539ba31,11.09.2025 11:18:31.67734Z,finished,test_que/test_1.df.json,2025-09-11T11:18:31.998352,2025-09-11T11:18:32.003717,5,33005f2e-0895-45ca-82c0-9d9241a9d20f
05915e95-de14-4968-b05f-24948de0df6e,11.09.2025 11:18:31.69846Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.018945,2025-09-11T11:18:32.023131,5,ad9d69ab-1be0-4f20-ba11-65f63f18ab2c
aaffd4a9-01ba-496a-adf3-7897f0b27e73,11.09.2025 11:18:31.70803Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.029064,2025-09-11T11:18:32.034268,5,f1b577cf-2f07-412e-86f2-3b4de2b8dc8a
37343251-c523-4410-b590-df8637c55f42,11.09.2025 11:18:31.75564Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.077227,2025-09-11T11:18:32.081267,4,c642d67f-97ef-4ab6-bdce-4af14c02ce9e
c636180b-8244-49dc-834f-11a468b457d1,11.09.2025 11:18:31.77181Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.094371,2025-09-11T11:18:32.100735,6,cde4d529-fcd8-4e28-b3fa-ad60f2d26ab1
8e2e1a57-6704-48ce-a10c-b1c6e8542db4,11.09.2025 11:18:31.77112Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.094486,2025-09-11T11:18:32.100929,6,a3cc4766-fe17-48f4-b2b3-58b1b92f66e2
f3c3b396-7cd0-4f3a-bf91-72712e7c462b,11.09.2025 11:18:31.78688Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.111911,2025-09-11T11:18:32.117348,6,4589540e-d858-42b2-a4f8-c7450ad99436
39e8608c-6a5f-48c0-9963-d66e9532da8a,11.09.2025 11:18:31.79754Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.119024,2025-09-11T11:18:32.123668,4,5d245345-d10c-4725-bbc6-a8d2e5954bfb
971bf4fb-0f3e-49e0-aaf1-3e0eadf3e80b,11.09.2025 11:18:31.89583Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.223692,2025-09-11T11:18:32.239715,16,340aa954-a370-4c97-a30a-83aecab3d405
f6df8e8b-bfac-4916-9897-cbe4bd1d07bd,11.09.2025 11:18:31.91143Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.245546,2025-09-11T11:18:32.265429,20,0c453af2-6c1d-437a-8e8e-5ddcfb08a447
def04c27-02f6-4a2c-8262-1c9194061d1b,11.09.2025 11:18:31.94262Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.285312,2025-09-11T11:18:32.318576,33,ebf7cdc8-7653-4b1d-b346-1d4b87c49436
60c1b20c-a85d-482c-93c1-9b2956b631b4,11.09.2025 11:18:31.95730Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.300907,2025-09-11T11:18:32.327649,27,0d52dbdb-1de6-479f-acde-069ed2f3f107
bdc4c03f-6c74-48f3-bb9f-9e360f234b21,11.09.2025 11:18:31.95678Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.309635,2025-09-11T11:18:32.331422,22,1d241fa5-10db-4622-b489-551c2e01ac8b
bb24abd5-52b7-4368-b59d-ec1d6f4c814c,11.09.2025 11:18:32.00475Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.339280,2025-09-11T11:18:32.351075,12,6eb04e7a-b307-40c2-b50e-51701badd748
ba8acecd-bf3a-43a8-a0e3-cda8f35d6d96,11.09.2025 11:18:32.02041Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.356294,2025-09-11T11:18:32.367069,11,1a2fca0e-4644-4a6e-b0e8-c32542503d1b
ea4fcdc5-caf7-48a3-8af1-00135cf727e6,11.09.2025 11:18:32.02952Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.360995,2025-09-11T11:18:32.369215,9,eb51be0c-9aa8-4785-9f1e-9bd4aa953306
36623271-70e7-476e-8a8e-9f8860d0978c,11.09.2025 11:18:32.05168Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.376805,2025-09-11T11:18:32.382525,6,53ccf972-f226-4b3d-b17a-ec8e6bb96a4d
b1a691af-ed93-409c-a715-ec315f6f4cd1,11.09.2025 11:18:32.06258Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.383833,2025-09-11T11:18:32.388088,5,a5c6b362-1170-4784-8cea-e7356292864d
5f5786ef-5481-40e2-83df-178eba905d57,11.09.2025 11:18:32.07971Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.400410,2025-09-11T11:18:32.405487,5,e940ebd7-b5e6-4254-afc5-a97c27f9d685
e27948bb-12db-45d8-9260-95d39d5bb915,11.09.2025 11:18:32.07886Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.399507,2025-09-11T11:18:32.406159,7,3e626a3f-ab46-4e23-adaa-8d9ef1d64312
0df09422-b9d6-4625-ad4c-25686ebddffc,11.09.2025 11:18:32.11461Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.435504,2025-09-11T11:18:32.439528,4,8083f91d-e4be-486f-8a30-65c5e9855ea2
2e31cd74-ef5f-4530-9735-11bc4cd7b947,11.09.2025 11:18:32.12976Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.450061,2025-09-11T11:18:32.454794,4,02f7ad24-f2cd-4595-88a8-28a6add38d72
45abe3ec-2800-41d2-bcf3-920539852574,11.09.2025 11:18:32.13457Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.454684,2025-09-11T11:18:32.459155,5,85608542-2594-44f7-9aed-6300bfb61b40
77ccad7a-4dfa-46b9-b652-2108b43f24d9,11.09.2025 11:18:32.16201Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.483121,2025-09-11T11:18:32.487549,4,ad026cc3-3820-4ff4-8f3a-752486d5ae32
46a8ead1-840d-4d16-91eb-25f6ddb60dd0,11.09.2025 11:18:32.16129Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.483151,2025-09-11T11:18:32.489481,6,201f32af-328d-4c48-8814-57507a246070
de0f2aa5-d44a-4366-83a5-dae725778170,11.09.2025 11:18:32.17674Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.498801,2025-09-11T11:18:32.503296,5,14693fac-daca-4e9d-9477-e6beaf8b3dbc
9bd6bffe-e971-41bf-a11b-17d8b8cf521a,11.09.2025 11:18:32.17604Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.498801,2025-09-11T11:18:32.503269,5,372002b3-c426-44c3-9b97-deb2df773877
a593f02c-06e5-4315-87a0-aca8fa3ca44e,11.09.2025 11:18:32.20230Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.522442,2025-09-11T11:18:32.525974,3,7ad318b7-968f-4af6-8ed0-667cfbce1a93
097e7a40-caf1-499e-a537-07a51cd913a1,11.09.2025 11:18:32.22009Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.541639,2025-09-11T11:18:32.546566,5,cb6e66c5-18d0-4f04-813d-37ea9905fdb5
16f704da-3614-47d9-9ee0-f887e2f13dd1,11.09.2025 11:18:32.21957Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.542441,2025-09-11T11:18:32.547140,5,1aefb07c-48d2-43e1-b493-800e64b6644d
795ca397-a21d-423d-ba4a-5657be450840,11.09.2025 11:18:32.22101Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.542149,2025-09-11T11:18:32.547148,5,d2cab84a-ae66-4c01-b4a0-c3f1fc94be33
597cc20a-9741-421f-95b7-eff53e947d31,11.09.2025 11:18:32.23799Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.559023,2025-09-11T11:18:32.564054,5,712e7bcf-84b0-4563-a903-c5f2def53450
5e1be9f1-5943-4e57-ad47-c5984f2d3105,11.09.2025 11:18:32.25769Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.577707,2025-09-11T11:18:32.581365,4,dff036a5-7651-43b8-9cfe-eb80144b0238
a0b039f7-b551-44ad-b9f8-54a0959255a6,11.09.2025 11:18:32.27450Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.596135,2025-09-11T11:18:32.601010,5,8d5eefc0-41d4-46fd-94d7-c6818422d407
b9aa30db-66e8-4073-99db-1dc573e54799,11.09.2025 11:18:32.27522Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.596638,2025-09-11T11:18:32.601873,5,72abf833-9338-4c55-bad6-23a2cecec289
7e74990e-5191-4ab6-955a-1b7f47768574,11.09.2025 11:18:32.28400Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.607245,2025-09-11T11:18:32.613666,6,d8517c48-b13f-4a10-beab-4007384d5ae5
87f4f80b-1ba5-4935-ac02-9324f314390a,11.09.2025 11:18:32.29691Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.618632,2025-09-11T11:18:32.623576,5,bcd6dc08-86ff-433b-b90f-09004fdd2325
0afb5776-bf14-4d31-9b8b-eaab96e27d0a,11.09.2025 11:18:32.33119Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.654238,2025-09-11T11:18:32.658453,4,ce38138d-5a60-4512-9d78-27d98f6acd7c
30b41fcc-223e-4f86-9575-fb345984a40b,11.09.2025 11:18:32.34658Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.667423,2025-09-11T11:18:32.672162,5,5b8cda74-554c-48c1-989d-6eb2b5616a20
18db697c-cd12-4e61-9a17-e07841554b4b,11.09.2025 11:18:32.35181Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.671794,2025-09-11T11:18:32.676135,5,524a622f-cf7e-4a4c-9580-ce94b5a86644
66712765-296a-4644-aadb-f347e607cfde,11.09.2025 11:18:32.36306Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.684596,2025-09-11T11:18:32.689717,5,24ca40cb-1aae-40e2-93be-95090651b70a
6ecc4d46-0171-4a16-8a7b-1ba23a10aeaf,11.09.2025 11:18:32.36207Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.684568,2025-09-11T11:18:32.692181,8,866c87b5-64ed-4c34-966f-36df2e04bbd5
a02093d1-7472-4a11-80ff-bb405ba9e818,11.09.2025 11:18:32.38415Z,finished,test_que/test_1.df.json,2025-09-11T11:18:32.704561,2025-09-11T11:18:32.708560,4,b96ac546-d42f-4f5c-a2dd-3639a337a6a7
