request_id,delta_started_at_vs_object_id_ms,delta_finished_at_vs_response_end_ms,delta_job_duration_vs_object_to_response_end_ms,locust_response_time_ms,db_duration_ms,delta_resp_vs_db_ms,started_at,object_id,finished_at,response_end,job_duration
301cea67-2566-4a69-853b-3a655110036a,367,352,-14,19,4,15,2025-09-11T12:08:59.469807,2025-09-11 12:08:59.102600,2025-09-11T12:08:59.473937,2025-09-11 12:08:59.121000,4
d93ba45a-a8a4-4b95-a188-df1278551704,367,352,-15,23,6,17,2025-09-11T12:08:59.594482,2025-09-11 12:08:59.226720,2025-09-11T12:08:59.601020,2025-09-11 12:08:59.249000,7
6be1e799-e6c4-4871-a654-7f9984cdd12b,367,352,-14,19,3,16,2025-09-11T12:08:59.623826,2025-09-11 12:08:59.256660,2025-09-11T12:08:59.627720,2025-09-11 12:08:59.275000,4
636d48d8-c57e-413d-b7a3-046d0b4246e7,367,350,-17,23,5,18,2025-09-11T12:08:59.734249,2025-09-11 12:08:59.366470,2025-09-11T12:08:59.739687,2025-09-11 12:08:59.389000,5
b1915785-97f7-486e-9bb1-ba81e3e1a5a8,367,343,-24,30,5,25,2025-09-11T12:08:59.750003,2025-09-11 12:08:59.382540,2025-09-11T12:08:59.755944,2025-09-11 12:08:59.412000,5
21a81e44-f411-447f-9ddc-70e51f89e06d,367,352,-15,21,5,16,2025-09-11T12:08:59.890188,2025-09-11 12:08:59.522640,2025-09-11T12:08:59.895841,2025-09-11 12:08:59.543000,5
a0858e51-5b6b-40d3-908d-7b1110e35189,367,351,-15,21,5,16,2025-09-11T12:08:59.953796,2025-09-11 12:08:59.586530,2025-09-11T12:08:59.958816,2025-09-11 12:08:59.607000,5
cf146bbc-78b4-4a02-9a6f-a58b255941a9,367,347,-19,26,5,21,2025-09-11T12:08:59.975637,2025-09-11 12:08:59.608630,2025-09-11T12:08:59.981492,2025-09-11 12:08:59.634000,6
2021bc58-41ef-43ca-ad12-a01d9172e229,367,350,-16,23,6,17,2025-09-11T12:09:00.169420,2025-09-11 12:08:59.802420,2025-09-11T12:09:00.175614,2025-09-11 12:08:59.825000,6
9c28c144-ea3e-4c5a-889b-17cc7bd1114f,367,351,-16,22,4,18,2025-09-11T12:09:00.309606,2025-09-11 12:08:59.941860,2025-09-11T12:09:00.314324,2025-09-11 12:08:59.963000,5
fdc092c6-8d4a-4f41-ad15-a73979eb8cc1,367,350,-17,22,4,18,2025-09-11T12:09:00.368325,2025-09-11 12:09:00.000540,2025-09-11T12:09:00.372335,2025-09-11 12:09:00.022000,4
54f0aa7a-8c12-42a7-ac78-c61e8aca395a,367,349,-17,24,5,19,2025-09-11T12:09:00.386992,2025-09-11 12:09:00.019590,2025-09-11T12:09:00.392145,2025-09-11 12:09:00.043000,6
b70fa43b-223c-43eb-8dc0-1baec8825e80,367,352,-15,23,6,17,2025-09-11T12:09:00.504292,2025-09-11 12:09:00.136800,2025-09-11T12:09:00.511195,2025-09-11 12:09:00.159000,7
4c90fbec-96a8-43c7-a045-6c0dc765fe29,367,352,-15,21,4,17,2025-09-11T12:09:00.633323,2025-09-11 12:09:00.265930,2025-09-11T12:09:00.638263,2025-09-11 12:09:00.286000,5
a80f676d-040b-4e17-a053-5bba5764ccf7,367,348,-18,26,6,20,2025-09-11T12:09:00.662875,2025-09-11 12:09:00.295190,2025-09-11T12:09:00.669335,2025-09-11 12:09:00.321000,7
746bf423-1021-4963-a283-10cf22ad576e,367,347,-20,26,4,22,2025-09-11T12:09:00.849419,2025-09-11 12:09:00.481570,2025-09-11T12:09:00.854229,2025-09-11 12:09:00.507000,5
139f958f-5315-450e-9d1f-d7234d9e672e,367,341,-26,33,6,27,2025-09-11T12:09:01.113723,2025-09-11 12:09:00.745990,2025-09-11T12:09:01.119750,2025-09-11 12:09:00.778000,6
7dba86b9-facc-43b7-a364-04a2aff63d81,367,348,-19,26,5,21,2025-09-11T12:09:01.509499,2025-09-11 12:09:01.141570,2025-09-11T12:09:01.515338,2025-09-11 12:09:01.167000,6
0b5cd830-1905-45a3-beec-b632941c5c33,367,349,-18,27,8,19,2025-09-11T12:09:01.565151,2025-09-11 12:09:01.197190,2025-09-11T12:09:01.573207,2025-09-11 12:09:01.224000,8
26c2e473-b456-4cca-8d7e-c97c881f63e1,367,351,-15,23,6,17,2025-09-11T12:09:01.611978,2025-09-11 12:09:01.244140,2025-09-11T12:09:01.618078,2025-09-11 12:09:01.267000,7
4668f09b-d334-4048-b8ad-39987e1adbfc,367,348,-18,26,6,20,2025-09-11T12:09:01.610946,2025-09-11 12:09:01.243440,2025-09-11T12:09:01.617294,2025-09-11 12:09:01.269000,7
bcc916ec-6a6c-4e6e-bbe4-76bd98a68a38,367,350,-16,24,7,17,2025-09-11T12:09:01.732592,2025-09-11 12:09:01.365190,2025-09-11T12:09:01.739887,2025-09-11 12:09:01.389000,7
91228929-a88d-4617-9524-ecdf34b086a7,367,351,-15,21,5,16,2025-09-11T12:09:02.290445,2025-09-11 12:09:01.923150,2025-09-11T12:09:02.295483,2025-09-11 12:09:01.944000,5
747f1452-c2d7-48dc-8190-2d06d0c52e98,367,351,-16,22,4,18,2025-09-11T12:09:02.291193,2025-09-11 12:09:01.923870,2025-09-11T12:09:02.296163,2025-09-11 12:09:01.945000,5
ac4fa912-b047-4d1c-a32c-055f323cd26b,367,353,-13,20,5,15,2025-09-11T12:09:02.352506,2025-09-11 12:09:01.985170,2025-09-11T12:09:02.358252,2025-09-11 12:09:02.005000,6
60cf4549-6de0-4fce-85d4-1c24cbd2b08c,367,350,-16,21,4,17,2025-09-11T12:09:02.373394,2025-09-11 12:09:02.006390,2025-09-11T12:09:02.377701,2025-09-11 12:09:02.027000,4
1e0572e1-dd37-457b-bd09-f63dd14a3170,367,352,-15,21,5,16,2025-09-11T12:09:02.382186,2025-09-11 12:09:02.014640,2025-09-11T12:09:02.387738,2025-09-11 12:09:02.035000,5
27e40659-2121-4155-9d64-e326442b373a,367,352,-14,22,6,16,2025-09-11T12:09:02.444730,2025-09-11 12:09:02.077320,2025-09-11T12:09:02.451011,2025-09-11 12:09:02.099000,7
fd778647-8a42-4bf4-8a8c-df5083ea3128,367,352,-14,20,4,16,2025-09-11T12:09:02.706597,2025-09-11 12:09:02.339220,2025-09-11T12:09:02.711334,2025-09-11 12:09:02.359000,5
aee933d5-c1f1-4754-847a-81949179ce70,367,350,-16,21,4,17,2025-09-11T12:09:02.707127,2025-09-11 12:09:02.340070,2025-09-11T12:09:02.711815,2025-09-11 12:09:02.361000,4
9597c280-a84d-473f-ae80-20c91ca105de,367,350,-17,24,5,19,2025-09-11T12:09:02.706463,2025-09-11 12:09:02.338510,2025-09-11T12:09:02.712280,2025-09-11 12:09:02.362000,6
5d3b2ae0-1219-49ee-ad6c-030e0b3a2976,367,352,-15,21,4,17,2025-09-11T12:09:02.758407,2025-09-11 12:09:02.390910,2025-09-11T12:09:02.763059,2025-09-11 12:09:02.411000,5
8a6849c4-1eae-4f9d-b96d-b709844b555d,367,350,-17,23,4,19,2025-09-11T12:09:02.799382,2025-09-11 12:09:02.431610,2025-09-11T12:09:02.804380,2025-09-11 12:09:02.454000,5
e6b51dbb-5fa5-4e38-be4c-a6ba2ac280da,367,351,-16,22,4,18,2025-09-11T12:09:02.830427,2025-09-11 12:09:02.462960,2025-09-11T12:09:02.835239,2025-09-11 12:09:02.484000,5
fcb5a391-67c6-4809-9adf-bb58e17229ee,367,349,-18,24,5,19,2025-09-11T12:09:02.877662,2025-09-11 12:09:02.509670,2025-09-11T12:09:02.882802,2025-09-11 12:09:02.533000,5
784ba4ed-53ce-4be7-962e-5e3c2c05c5fa,367,343,-24,31,5,26,2025-09-11T12:09:02.878197,2025-09-11 12:09:02.510250,2025-09-11T12:09:02.884079,2025-09-11 12:09:02.541000,6
858086b1-0d0e-4daf-9689-745bc05d6587,367,345,-21,27,4,23,2025-09-11T12:09:02.901992,2025-09-11 12:09:02.534860,2025-09-11T12:09:02.906957,2025-09-11 12:09:02.561000,5
587769cf-03fe-4d0a-98b8-5b40bdca9fd6,367,350,-16,23,5,18,2025-09-11T12:09:03.093732,2025-09-11 12:09:02.726670,2025-09-11T12:09:03.099391,2025-09-11 12:09:02.749000,6
27efea83-984b-4d4b-a79f-47b4853e2349,367,348,-19,27,6,21,2025-09-11T12:09:03.093933,2025-09-11 12:09:02.725960,2025-09-11T12:09:03.100400,2025-09-11 12:09:02.752000,7
2177b5b6-0a79-4eda-858f-00c4588b9cb1,367,348,-19,28,9,19,2025-09-11T12:09:03.153720,2025-09-11 12:09:02.786000,2025-09-11T12:09:03.162721,2025-09-11 12:09:02.814000,9
b1c03c16-ab4c-444c-afe4-934ad54d18c9,367,341,-26,34,6,28,2025-09-11T12:09:03.217441,2025-09-11 12:09:02.849480,2025-09-11T12:09:03.224062,2025-09-11 12:09:02.883000,7
127279cb-4eba-4c90-8391-2ee1bfc6d934,367,341,-25,34,8,26,2025-09-11T12:09:03.217494,2025-09-11 12:09:02.850320,2025-09-11T12:09:03.225607,2025-09-11 12:09:02.884000,8
735526be-3f07-4783-8f37-12882b5cb048,367,354,-13,18,3,15,2025-09-11T12:09:03.305242,2025-09-11 12:09:02.937440,2025-09-11T12:09:03.309143,2025-09-11 12:09:02.955000,4
1fbf5a44-f42e-4adb-8200-2c86a33359a2,367,354,-13,19,5,14,2025-09-11T12:09:03.324074,2025-09-11 12:09:02.956760,2025-09-11T12:09:03.329120,2025-09-11 12:09:02.975000,5
cdb863c2-5d1f-4563-874f-9821989d5443,367,354,-13,18,3,15,2025-09-11T12:09:03.342576,2025-09-11 12:09:02.974600,2025-09-11T12:09:03.346434,2025-09-11 12:09:02.992000,4
259e9a6f-3296-4881-867b-3fcb1479477e,367,354,-13,18,4,14,2025-09-11T12:09:03.570001,2025-09-11 12:09:03.202520,2025-09-11T12:09:03.574587,2025-09-11 12:09:03.220000,4
0d73b6d7-27c2-4b1a-8cf8-cc246c7be113,367,353,-13,18,4,14,2025-09-11T12:09:03.621511,2025-09-11 12:09:03.254030,2025-09-11T12:09:03.625646,2025-09-11 12:09:03.272000,4
137be20d-60b6-42fb-8bdf-d5a4d7a762b4,367,353,-14,19,4,15,2025-09-11T12:09:03.637498,2025-09-11 12:09:03.269520,2025-09-11T12:09:03.641693,2025-09-11 12:09:03.288000,4
59d550c3-dec1-4c8f-b5dc-3f0ebb7fb37e,367,353,-14,19,3,16,2025-09-11T12:09:03.669251,2025-09-11 12:09:03.301550,2025-09-11T12:09:03.673176,2025-09-11 12:09:03.320000,4
8ac3e2f6-93a9-4a93-b5b8-8eb7715d9b1f,367,353,-14,19,4,15,2025-09-11T12:09:03.716452,2025-09-11 12:09:03.348720,2025-09-11T12:09:03.720592,2025-09-11 12:09:03.367000,4
be1defae-a047-49d2-a2ea-0f18a4b8ccb7,367,352,-15,20,4,16,2025-09-11T12:09:03.750049,2025-09-11 12:09:03.382730,2025-09-11T12:09:03.754352,2025-09-11 12:09:03.402000,4
3141e8ef-0417-45ea-92df-d4f079c493cd,367,353,-14,19,4,15,2025-09-11T12:09:03.907425,2025-09-11 12:09:03.539560,2025-09-11T12:09:03.911490,2025-09-11 12:09:03.558000,4
8d70b157-1e43-4217-aeb4-0fdf4a5ed9e9,367,354,-12,17,3,14,2025-09-11T12:09:04.043633,2025-09-11 12:09:03.676230,2025-09-11T12:09:04.047517,2025-09-11 12:09:03.693000,4
6b0005a8-9bf4-4ae6-90c3-ea236b62c9ff,367,350,-16,21,4,17,2025-09-11T12:09:04.084533,2025-09-11 12:09:03.717140,2025-09-11T12:09:04.088706,2025-09-11 12:09:03.738000,4
9ca44f53-dfae-4588-89ae-776e3ff35b21,367,349,-17,23,5,18,2025-09-11T12:09:04.100359,2025-09-11 12:09:03.733040,2025-09-11T12:09:04.105529,2025-09-11 12:09:03.756000,5
a1defb2b-fff6-44b5-ae6b-08c275a62def,367,351,-16,21,4,17,2025-09-11T12:09:04.107216,2025-09-11 12:09:03.739500,2025-09-11T12:09:04.111966,2025-09-11 12:09:03.760000,4
96f68bbf-504b-43be-9c46-5be38a99b143,367,353,-13,18,3,15,2025-09-11T12:09:04.349993,2025-09-11 12:09:03.982640,2025-09-11T12:09:04.353967,2025-09-11 12:09:04,4
a28e6f85-a106-43d8-bd77-95d84211d430,367,351,-15,20,3,17,2025-09-11T12:09:04.365845,2025-09-11 12:09:03.998190,2025-09-11T12:09:04.369482,2025-09-11 12:09:04.018000,4
082aa856-a273-4c33-9858-7ad10aadce44,367,353,-14,19,3,16,2025-09-11T12:09:04.412621,2025-09-11 12:09:04.044880,2025-09-11T12:09:04.416077,2025-09-11 12:09:04.063000,4
4b928975-ac65-48cd-9bcf-dfe334f31578,367,353,-14,19,4,15,2025-09-11T12:09:04.693130,2025-09-11 12:09:04.325470,2025-09-11T12:09:04.697610,2025-09-11 12:09:04.344000,4
c70da65d-ec45-4e60-8636-02ed5db89f16,367,354,-13,18,4,14,2025-09-11T12:09:04.724390,2025-09-11 12:09:04.356620,2025-09-11T12:09:04.728592,2025-09-11 12:09:04.374000,4
c4d0de8a-9fe4-4c86-8e4c-827217a242ff,367,353,-14,19,4,15,2025-09-11T12:09:04.848126,2025-09-11 12:09:04.480580,2025-09-11T12:09:04.852289,2025-09-11 12:09:04.499000,4
3eff06c5-dccc-4e81-8ba3-3209b91d74b6,367,354,-12,17,3,14,2025-09-11T12:09:04.906799,2025-09-11 12:09:04.539600,2025-09-11T12:09:04.910538,2025-09-11 12:09:04.556000,4
1979d08f-3c4b-4efc-b775-59106a599902,367,352,-15,20,4,16,2025-09-11T12:09:04.941016,2025-09-11 12:09:04.573400,2025-09-11T12:09:04.945927,2025-09-11 12:09:04.593000,4
f7bf42eb-5c5c-42c3-bc51-3f0fe8f017c4,367,354,-12,17,4,13,2025-09-11T12:09:04.984509,2025-09-11 12:09:04.617460,2025-09-11T12:09:04.988767,2025-09-11 12:09:04.634000,4
b3e6f67a-1e3d-4bf0-8af7-cedd3baeaa45,367,354,-13,18,3,15,2025-09-11T12:09:05.018566,2025-09-11 12:09:04.650880,2025-09-11T12:09:05.022546,2025-09-11 12:09:04.668000,4
7a4daab0-47b7-4e4c-aa42-add2357e9160,367,354,-12,17,3,14,2025-09-11T12:09:05.033861,2025-09-11 12:09:04.666040,2025-09-11T12:09:05.037855,2025-09-11 12:09:04.683000,4
75d69b07-6e40-4ab4-8452-758a43d5ba28,367,354,-12,17,4,13,2025-09-11T12:09:05.069624,2025-09-11 12:09:04.702430,2025-09-11T12:09:05.073869,2025-09-11 12:09:04.719000,4
c33f156a-0213-47cf-8e7c-a5983188f269,367,354,-13,19,4,15,2025-09-11T12:09:05.111525,2025-09-11 12:09:04.743690,2025-09-11T12:09:05.116049,2025-09-11 12:09:04.762000,5
a79d2bf3-a077-433f-8f39-f65e3677e5d5,367,353,-13,19,4,15,2025-09-11T12:09:05.282982,2025-09-11 12:09:04.915140,2025-09-11T12:09:05.287079,2025-09-11 12:09:04.934000,5
0decc05f-a213-4721-a215-b390f3812e2e,367,354,-13,17,3,14,2025-09-11T12:09:05.397325,2025-09-11 12:09:05.029870,2025-09-11T12:09:05.400904,2025-09-11 12:09:05.046000,3
4d8a476d-97ea-4082-854a-fc63ebe74410,367,353,-13,19,4,15,2025-09-11T12:09:05.436792,2025-09-11 12:09:05.069090,2025-09-11T12:09:05.441190,2025-09-11 12:09:05.088000,5
d73768a2-d07b-4c0f-82e9-ae02a0e5da8e,367,354,-13,18,3,15,2025-09-11T12:09:05.531153,2025-09-11 12:09:05.163400,2025-09-11T12:09:05.535032,2025-09-11 12:09:05.181000,4
41f998fd-a8fc-45a6-8c90-28521ff62d55,367,354,-12,16,3,13,2025-09-11T12:09:06.030180,2025-09-11 12:09:05.663050,2025-09-11T12:09:06.033888,2025-09-11 12:09:05.679000,3
ef29ed5f-b3fc-41ad-9aa9-11518c58d51f,367,351,-16,22,5,17,2025-09-11T12:09:06.436106,2025-09-11 12:09:06.068360,2025-09-11T12:09:06.441146,2025-09-11 12:09:06.090000,5
f98bd7f7-8557-468a-a4d8-e27ec0cff208,367,351,-16,24,7,17,2025-09-11T12:09:06.473192,2025-09-11 12:09:06.105300,2025-09-11T12:09:06.480554,2025-09-11 12:09:06.129000,7
b084c749-1be7-42ef-be73-deb1bd25f29d,367,352,-14,20,4,16,2025-09-11T12:09:06.504893,2025-09-11 12:09:06.137150,2025-09-11T12:09:06.509774,2025-09-11 12:09:06.157000,5
796adc16-b843-411a-9f24-45bef4ed94e7,367,350,-17,24,7,17,2025-09-11T12:09:07.032893,2025-09-11 12:09:06.665000,2025-09-11T12:09:07.039959,2025-09-11 12:09:06.689000,7
daca0b6a-954f-416c-a55c-a6a4250fbb70,367,354,-12,18,4,14,2025-09-11T12:09:07.801765,2025-09-11 12:09:07.434250,2025-09-11T12:09:07.806047,2025-09-11 12:09:07.452000,5
ef058fb0-ba05-43e9-a17b-0787b7ec7c3b,367,354,-12,17,3,14,2025-09-11T12:09:07.822800,2025-09-11 12:09:07.455590,2025-09-11T12:09:07.826478,2025-09-11 12:09:07.472000,4
6e0a827d-49e2-4edc-89e3-773179ecf6f3,367,351,-16,22,5,17,2025-09-11T12:09:07.854354,2025-09-11 12:09:07.486370,2025-09-11T12:09:07.859961,2025-09-11 12:09:07.508000,5
7630d1ef-c3cc-433c-9c5b-7a6a7de413fa,367,353,-14,19,4,15,2025-09-11T12:09:08.536065,2025-09-11 12:09:08.168350,2025-09-11T12:09:08.540789,2025-09-11 12:09:08.187000,4
78ec78cf-e1f2-4db7-a921-174cf923c646,367,354,-12,17,3,14,2025-09-11T12:09:08.581719,2025-09-11 12:09:08.214360,2025-09-11T12:09:08.585545,2025-09-11 12:09:08.231000,4
ed3c28b3-5248-4a00-bf01-e0eb8a4d509a,367,353,-14,19,4,15,2025-09-11T12:09:08.598195,2025-09-11 12:09:08.230340,2025-09-11T12:09:08.602341,2025-09-11 12:09:08.249000,4
95dbc9db-3a0d-4281-a38b-f287e785f740,367,352,-15,21,4,17,2025-09-11T12:09:08.614208,2025-09-11 12:09:08.246350,2025-09-11T12:09:08.619081,2025-09-11 12:09:08.267000,5
6490bd7c-77db-49fe-9b14-47e95db03fa7,367,354,-13,18,4,14,2025-09-11T12:09:08.677067,2025-09-11 12:09:08.309330,2025-09-11T12:09:08.681448,2025-09-11 12:09:08.327000,4
19ffaeaf-4132-4b2c-933e-e2c934949bbd,367,354,-12,17,4,13,2025-09-11T12:09:09.281759,2025-09-11 12:09:08.914030,2025-09-11T12:09:09.285861,2025-09-11 12:09:08.931000,4
ac336c8d-98c6-4990-ab40-ca33f533acdf,367,353,-14,19,3,16,2025-09-11T12:09:09.312792,2025-09-11 12:09:08.944950,2025-09-11T12:09:09.316766,2025-09-11 12:09:08.963000,4
e00eebaf-04a4-4708-bf0e-ab1e9638d187,367,351,-16,23,6,17,2025-09-11T12:09:09.328431,2025-09-11 12:09:08.960470,2025-09-11T12:09:09.334968,2025-09-11 12:09:08.983000,6
3937ee3f-755d-4212-bc49-8b2f46f8edbc,367,339,-27,34,5,29,2025-09-11T12:09:09.412836,2025-09-11 12:09:09.045350,2025-09-11T12:09:09.418787,2025-09-11 12:09:09.079000,6
c9ff906f-9cd8-4e91-806b-2ae05edf1d2f,367,352,-14,19,4,15,2025-09-11T12:09:09.447651,2025-09-11 12:09:09.080630,2025-09-11T12:09:09.451764,2025-09-11 12:09:09.099000,4
3d326e4a-8034-44e7-bdcd-877a606ade3f,367,353,-13,18,4,14,2025-09-11T12:09:09.467704,2025-09-11 12:09:09.100520,2025-09-11T12:09:09.471720,2025-09-11 12:09:09.118000,4
9e9ac0a1-7739-42c2-8047-b1b6b25f6220,367,354,-13,19,5,14,2025-09-11T12:09:09.575146,2025-09-11 12:09:09.207890,2025-09-11T12:09:09.580318,2025-09-11 12:09:09.226000,5
dc3c3b6d-0e8b-40f9-953a-c4b3181b6835,367,355,-11,17,4,13,2025-09-11T12:09:09.642686,2025-09-11 12:09:09.275310,2025-09-11T12:09:09.647296,2025-09-11 12:09:09.292000,5
088c4a74-0b7b-43ef-9c36-52a96080228c,367,354,-12,17,4,13,2025-09-11T12:09:10.148745,2025-09-11 12:09:09.781220,2025-09-11T12:09:10.152779,2025-09-11 12:09:09.798000,4
4aa694b8-6126-43cb-87c5-6b6777e4f631,367,354,-13,18,4,14,2025-09-11T12:09:10.257023,2025-09-11 12:09:09.889870,2025-09-11T12:09:10.261144,2025-09-11 12:09:09.907000,4
c8ff331b-debe-4d95-aa6a-bf8c555a02a7,367,354,-13,17,3,14,2025-09-11T12:09:10.514077,2025-09-11 12:09:10.146270,2025-09-11T12:09:10.517937,2025-09-11 12:09:10.163000,3
1134fd23-5ff9-461b-a4d8-600369a07fa9,367,353,-14,20,4,16,2025-09-11T12:09:10.625178,2025-09-11 12:09:10.257790,2025-09-11T12:09:10.630065,2025-09-11 12:09:10.277000,5
c1f36eb6-00d1-4ad4-8890-5eeab37e1209,367,353,-13,18,3,15,2025-09-11T12:09:10.664873,2025-09-11 12:09:10.297080,2025-09-11T12:09:10.668855,2025-09-11 12:09:10.315000,4
51e133f0-c096-409b-80e7-e97feb3cb2f0,367,354,-12,17,3,14,2025-09-11T12:09:10.929705,2025-09-11 12:09:10.562440,2025-09-11T12:09:10.933180,2025-09-11 12:09:10.579000,4
829e5620-066b-442e-8d8d-a9a089490085,367,353,-14,21,6,15,2025-09-11T12:09:11.064144,2025-09-11 12:09:10.696580,2025-09-11T12:09:11.070397,2025-09-11 12:09:10.717000,6
5b5dfec8-a264-43aa-896b-871fc59eda80,367,353,-14,19,4,15,2025-09-11T12:09:11.086557,2025-09-11 12:09:10.718720,2025-09-11T12:09:11.090802,2025-09-11 12:09:10.737000,4
0b8fc1fb-5ba0-4c22-b0ee-fc459bab1482,367,353,-13,19,4,15,2025-09-11T12:09:11.148851,2025-09-11 12:09:10.781380,2025-09-11T12:09:11.153366,2025-09-11 12:09:10.800000,5
7d3268bb-a42d-43ab-b409-3bb4b831410e,367,352,-14,20,5,15,2025-09-11T12:09:11.168666,2025-09-11 12:09:10.801230,2025-09-11T12:09:11.173844,2025-09-11 12:09:10.821000,5
06e30560-0319-4761-9b98-7909e6ca3a2f,367,348,-19,26,5,21,2025-09-11T12:09:11.969627,2025-09-11 12:09:11.601680,2025-09-11T12:09:11.975481,2025-09-11 12:09:11.627000,6
f765a766-dfd3-42f4-a7c9-4040bb4d87af,367,348,-18,31,11,20,2025-09-11T12:09:11.976870,2025-09-11 12:09:11.609250,2025-09-11T12:09:11.988770,2025-09-11 12:09:11.640000,12
35e2d93c-09e9-46d9-9fc5-be2bbefd075b,367,352,-15,21,5,16,2025-09-11T12:09:12.283621,2025-09-11 12:09:11.915760,2025-09-11T12:09:12.288637,2025-09-11 12:09:11.936000,5
d04997cb-237b-465c-82ba-a91bd1d059a4,367,353,-14,19,4,15,2025-09-11T12:09:12.336501,2025-09-11 12:09:11.968880,2025-09-11T12:09:12.340677,2025-09-11 12:09:11.987000,4
08154345-ec4e-4ddb-854b-146c33e3e37a,367,354,-13,20,6,14,2025-09-11T12:09:12.356074,2025-09-11 12:09:11.988820,2025-09-11T12:09:12.362161,2025-09-11 12:09:12.008000,6
f00a48c0-32f6-4b63-919a-dc3dd19c7acd,367,354,-12,18,4,14,2025-09-11T12:09:12.365674,2025-09-11 12:09:11.998130,2025-09-11T12:09:12.370392,2025-09-11 12:09:12.016000,5
03611851-5dbf-48bc-adbc-23725f98dbe9,367,352,-14,21,5,16,2025-09-11T12:09:12.406955,2025-09-11 12:09:12.039140,2025-09-11T12:09:12.412031,2025-09-11 12:09:12.060000,6
34058b51-631c-4e9e-b76f-231d35b11d51,367,352,-14,20,4,16,2025-09-11T12:09:12.445482,2025-09-11 12:09:12.078400,2025-09-11T12:09:12.450315,2025-09-11 12:09:12.098000,5
fd1bf558-f61c-4c92-8bfa-57b8df25c43d,367,351,-15,20,4,16,2025-09-11T12:09:12.464665,2025-09-11 12:09:12.097020,2025-09-11T12:09:12.468709,2025-09-11 12:09:12.117000,4
92ecfb88-dc0b-4116-83f5-add613afd196,367,350,-17,22,4,18,2025-09-11T12:09:12.465313,2025-09-11 12:09:12.097590,2025-09-11T12:09:12.469601,2025-09-11 12:09:12.119000,4
5a59a4c1-f8cf-4ce2-8595-65128f848e02,367,353,-13,18,3,15,2025-09-11T12:09:12.497573,2025-09-11 12:09:12.130440,2025-09-11T12:09:12.501096,2025-09-11 12:09:12.148000,4
175426b3-e4ad-4caf-a0b1-4853e25c7ac4,367,354,-13,18,4,14,2025-09-11T12:09:12.514212,2025-09-11 12:09:12.146510,2025-09-11T12:09:12.518797,2025-09-11 12:09:12.164000,4
ce5ee98b-ddb7-449e-9b13-998b5733b56b,367,353,-13,19,5,14,2025-09-11T12:09:12.514683,2025-09-11 12:09:12.147200,2025-09-11T12:09:12.519969,2025-09-11 12:09:12.166000,5
2190dfeb-4bcf-4a5f-a06a-3b11a06917ad,367,353,-13,19,5,14,2025-09-11T12:09:12.575707,2025-09-11 12:09:12.208420,2025-09-11T12:09:12.580959,2025-09-11 12:09:12.227000,5
413f2066-6d79-485e-b851-dd598f245426,367,350,-17,24,5,19,2025-09-11T12:09:12.591155,2025-09-11 12:09:12.223660,2025-09-11T12:09:12.597105,2025-09-11 12:09:12.247000,6
938d2613-62fe-4a56-b487-018ed7f8e51e,367,353,-14,19,3,16,2025-09-11T12:09:12.639084,2025-09-11 12:09:12.271810,2025-09-11T12:09:12.643077,2025-09-11 12:09:12.290000,4
6976daa2-85ff-4e7a-9936-a069803daa92,367,354,-12,17,3,14,2025-09-11T12:09:12.652950,2025-09-11 12:09:12.285360,2025-09-11T12:09:12.656746,2025-09-11 12:09:12.302000,4
06b7b59f-970c-4432-87b9-b867483584f1,367,354,-12,17,4,13,2025-09-11T12:09:12.682523,2025-09-11 12:09:12.315380,2025-09-11T12:09:12.686661,2025-09-11 12:09:12.332000,4
14ee6a30-9a1f-4b7d-994d-d49379f1b900,367,353,-13,18,3,15,2025-09-11T12:09:12.698656,2025-09-11 12:09:12.331350,2025-09-11T12:09:12.702468,2025-09-11 12:09:12.349000,4
ddc2ace0-d2fc-41db-939e-836152e3a867,367,354,-13,18,4,14,2025-09-11T12:09:12.792104,2025-09-11 12:09:12.424390,2025-09-11T12:09:12.796573,2025-09-11 12:09:12.442000,4
fe898bc9-e15e-40d4-b1a0-b900aff00a0f,367,354,-12,17,4,13,2025-09-11T12:09:13.253338,2025-09-11 12:09:12.886260,2025-09-11T12:09:13.257606,2025-09-11 12:09:12.903000,4
ea60323d-3ef0-440c-a8a2-000d8b283014,367,354,-13,18,3,15,2025-09-11T12:09:13.272946,2025-09-11 12:09:12.904960,2025-09-11T12:09:13.276690,2025-09-11 12:09:12.922000,4
35679f44-857f-4b12-8133-74d8bfa4645b,367,353,-13,19,4,15,2025-09-11T12:09:13.305907,2025-09-11 12:09:12.938020,2025-09-11T12:09:13.310829,2025-09-11 12:09:12.957000,5
e1f706d0-bcba-4b8c-b194-5961c3a8949c,367,353,-14,20,4,16,2025-09-11T12:09:13.335451,2025-09-11 12:09:12.967720,2025-09-11T12:09:13.340124,2025-09-11 12:09:12.987000,5
cddf241e-8f31-4e3f-9676-9b51f6552cf7,367,346,-20,25,3,22,2025-09-11T12:09:13.458806,2025-09-11 12:09:13.091300,2025-09-11T12:09:13.462804,2025-09-11 12:09:13.116000,4
d377e305-ebe6-408f-abff-7cfadaa992fc,367,351,-16,21,4,17,2025-09-11T12:09:13.521204,2025-09-11 12:09:13.153750,2025-09-11T12:09:13.525331,2025-09-11 12:09:13.174000,4
